Date,Close
6/7/2018 16:00:00,15.51
6/8/2018 16:00:00,15.52
6/11/2018 16:00:00,15.5
6/12/2018 16:00:00,15.45
6/13/2018 16:00:00,15.42
6/14/2018 16:00:00,15.31
6/15/2018 16:00:00,15.12
6/18/2018 16:00:00,14.91
6/19/2018 16:00:00,14.73
6/20/2018 16:00:00,14.84
6/21/2018 16:00:00,14.62
6/22/2018 16:00:00,14.84
6/25/2018 16:00:00,14.58
6/26/2018 16:00:00,14.64
6/27/2018 16:00:00,14.28
6/28/2018 16:00:00,14.31
6/29/2018 16:00:00,14.71
7/2/2018 16:00:00,14.58
7/3/2018 13:00:00,14.58
7/5/2018 16:00:00,14.48
7/6/2018 16:00:00,14.69
7/9/2018 16:00:00,14.91
7/10/2018 16:00:00,14.92
7/11/2018 16:00:00,14.67
7/12/2018 16:00:00,14.79
7/13/2018 16:00:00,14.72
7/16/2018 16:00:00,14.66
7/17/2018 16:00:00,14.7
7/18/2018 16:00:00,14.63
7/19/2018 16:00:00,14.46
7/20/2018 16:00:00,14.74
7/23/2018 16:00:00,14.68
7/24/2018 16:00:00,14.89
7/25/2018 16:00:00,15.1
7/26/2018 16:00:00,14.97
7/27/2018 16:00:00,14.92
7/30/2018 16:00:00,14.94
7/31/2018 16:00:00,14.93
8/1/2018 16:00:00,14.89
8/2/2018 16:00:00,14.68
8/3/2018 16:00:00,14.87
8/6/2018 16:00:00,14.78
8/7/2018 16:00:00,14.84
8/8/2018 16:00:00,14.84
8/9/2018 16:00:00,14.82
8/10/2018 16:00:00,14.52
8/13/2018 16:00:00,14.25
8/14/2018 16:00:00,14.3
8/15/2018 16:00:00,13.92
8/16/2018 16:00:00,14.04
8/17/2018 16:00:00,14.15
8/20/2018 16:00:00,14.19
8/21/2018 16:00:00,14.42
8/22/2018 16:00:00,14.55
8/23/2018 16:00:00,14.37
8/24/2018 16:00:00,14.6
8/27/2018 16:00:00,14.76
8/28/2018 16:00:00,14.79
8/29/2018 16:00:00,14.86
8/30/2018 16:00:00,14.62
8/31/2018 16:00:00,14.61
9/4/2018 16:00:00,14.28
9/5/2018 16:00:00,14.14
9/6/2018 16:00:00,14.12
9/7/2018 16:00:00,14.07
9/10/2018 16:00:00,13.95
9/11/2018 16:00:00,13.93
9/12/2018 16:00:00,14.03
9/13/2018 16:00:00,14.19
9/14/2018 16:00:00,14.12
9/17/2018 16:00:00,14.16
9/18/2018 16:00:00,14.34
9/19/2018 16:00:00,14.5
9/20/2018 16:00:00,14.67
9/21/2018 16:00:00,14.7
9/24/2018 16:00:00,14.53
9/25/2018 16:00:00,14.64
9/26/2018 16:00:00,14.74
9/27/2018 16:00:00,14.78
9/28/2018 16:00:00,14.66
10/1/2018 16:00:00,14.64
10/2/2018 16:00:00,14.53
10/3/2018 16:00:00,14.36
10/4/2018 16:00:00,14.02
10/5/2018 16:00:00,14.02
10/8/2018 16:00:00,14.03
10/9/2018 16:00:00,13.98
10/10/2018 16:00:00,13.64
10/11/2018 16:00:00,13.4
10/12/2018 16:00:00,13.78
10/15/2018 16:00:00,13.55
10/16/2018 16:00:00,13.79
10/17/2018 16:00:00,13.7
10/18/2018 16:00:00,13.44
10/19/2018 16:00:00,13.51
10/22/2018 16:00:00,13.63
10/23/2018 16:00:00,13.44
10/24/2018 16:00:00,13.09
10/25/2018 16:00:00,13.29
10/26/2018 16:00:00,13.21
10/29/2018 16:00:00,12.96
10/30/2018 16:00:00,13.1
10/31/2018 16:00:00,13.4
11/1/2018 16:00:00,13.86
11/2/2018 16:00:00,13.94
11/5/2018 16:00:00,13.93
11/6/2018 16:00:00,13.92
11/7/2018 16:00:00,14.19
11/8/2018 16:00:00,13.91
11/9/2018 16:00:00,13.73
11/12/2018 16:00:00,13.59
11/13/2018 16:00:00,13.63
11/14/2018 16:00:00,13.71
11/15/2018 16:00:00,13.96
11/16/2018 16:00:00,14.08
11/19/2018 16:00:00,13.93
11/20/2018 16:00:00,13.59
11/21/2018 16:00:00,13.83
11/23/2018 13:00:00,13.72
11/26/2018 16:00:00,13.83
11/27/2018 16:00:00,13.95
11/28/2018 16:00:00,14.23
11/29/2018 16:00:00,14.14
11/30/2018 16:00:00,14.11
12/3/2018 16:00:00,14.37
12/4/2018 16:00:00,14.15
12/6/2018 16:00:00,13.97
12/7/2018 16:00:00,13.78
12/10/2018 16:00:00,13.56
12/11/2018 16:00:00,13.6
12/12/2018 16:00:00,13.87
12/13/2018 16:00:00,13.92
12/14/2018 16:00:00,12.99
12/17/2018 16:00:00,12.83
12/18/2018 16:00:00,12.85
12/19/2018 16:00:00,12.76
12/20/2018 16:00:00,12.8
12/21/2018 16:00:00,12.63
12/24/2018 13:00:00,12.68
12/26/2018 16:00:00,12.87
12/27/2018 16:00:00,12.94
12/28/2018 16:00:00,12.99
12/31/2018 16:00:00,13.2
1/2/2019 16:00:00,13.5
1/3/2019 16:00:00,13.12
1/4/2019 16:00:00,13.45
1/7/2019 16:00:00,13.63
1/8/2019 16:00:00,13.53
1/9/2019 16:00:00,13.83
1/10/2019 16:00:00,13.93
1/11/2019 16:00:00,13.8
1/14/2019 16:00:00,13.8
1/15/2019 16:00:00,13.82
1/16/2019 16:00:00,14.11
1/17/2019 16:00:00,14.25
1/18/2019 16:00:00,14.33
1/22/2019 16:00:00,14.07
1/23/2019 16:00:00,14.15
1/24/2019 16:00:00,14.28
1/25/2019 16:00:00,14.43
1/28/2019 16:00:00,14.39
1/29/2019 16:00:00,14.39
1/30/2019 16:00:00,14.68
1/31/2019 16:00:00,14.91
2/1/2019 16:00:00,14.86
2/4/2019 16:00:00,14.81
2/5/2019 16:00:00,14.88
2/6/2019 16:00:00,14.8
2/7/2019 16:00:00,14.55
2/8/2019 16:00:00,14.55
2/11/2019 16:00:00,14.49
2/12/2019 16:00:00,14.55
2/13/2019 16:00:00,14.48
2/14/2019 16:00:00,14.54
2/15/2019 16:00:00,14.47
2/19/2019 16:00:00,14.57
2/20/2019 16:00:00,14.67
2/21/2019 16:00:00,14.58
2/22/2019 16:00:00,14.73
2/25/2019 16:00:00,14.92
2/26/2019 16:00:00,14.91
2/27/2019 16:00:00,14.96
2/28/2019 16:00:00,14.83
3/1/2019 16:00:00,14.66
3/4/2019 16:00:00,14.65
3/5/2019 16:00:00,14.74
3/6/2019 16:00:00,14.68
3/7/2019 16:00:00,14.48
3/8/2019 16:00:00,14.32
3/11/2019 16:00:00,14.52
3/12/2019 16:00:00,14.61
3/13/2019 16:00:00,14.57
3/14/2019 16:00:00,14.57
3/15/2019 16:00:00,14.7
3/18/2019 16:00:00,14.84
3/19/2019 16:00:00,14.9
3/20/2019 16:00:00,14.89
3/21/2019 16:00:00,14.97
3/22/2019 16:00:00,14.83
3/25/2019 16:00:00,14.75
3/26/2019 16:00:00,14.83
3/27/2019 16:00:00,14.58
3/28/2019 16:00:00,14.71
3/29/2019 16:00:00,14.88
4/1/2019 16:00:00,14.99
4/2/2019 16:00:00,14.98
4/3/2019 16:00:00,15.18
4/4/2019 16:00:00,15.26
4/5/2019 16:00:00,15.31
4/8/2019 16:00:00,15.26
4/9/2019 16:00:00,15.3
4/10/2019 16:00:00,15.41
4/11/2019 16:00:00,15.26
4/12/2019 16:00:00,15.37
4/15/2019 16:00:00,15.36
4/16/2019 16:00:00,15.45
4/17/2019 16:00:00,15.57
4/18/2019 16:00:00,15.54
