Date,Close
6/8/2018 16:00:00,73.41
6/11/2018 16:00:00,72.13
6/12/2018 16:00:00,72.92
6/13/2018 16:00:00,68.64
6/14/2018 16:00:00,68.61
6/15/2018 16:00:00,67.61
6/18/2018 16:00:00,68.23
6/19/2018 16:00:00,65.17
6/20/2018 16:00:00,63.28
6/21/2018 16:00:00,61.92
6/22/2018 16:00:00,63.5
6/25/2018 16:00:00,63.07
6/26/2018 16:00:00,63.23
6/27/2018 16:00:00,62.73
6/28/2018 16:00:00,61.98
6/29/2018 16:00:00,61.68
7/2/2018 16:00:00,62.68
7/3/2018 13:00:00,63.52
7/5/2018 16:00:00,63.01
7/6/2018 16:00:00,62.76
7/9/2018 16:00:00,64.69
7/10/2018 16:00:00,65.2
7/11/2018 16:00:00,64.14
7/12/2018 16:00:00,65.15
7/13/2018 16:00:00,65.76
7/16/2018 16:00:00,66.05
7/17/2018 16:00:00,67.08
7/18/2018 16:00:00,68
7/19/2018 16:00:00,77.66
7/20/2018 16:00:00,76.88
7/23/2018 16:00:00,75.23
7/24/2018 16:00:00,75.12
7/25/2018 16:00:00,75.03
7/26/2018 16:00:00,74.04
7/27/2018 16:00:00,74.54
7/30/2018 16:00:00,75.89
7/31/2018 16:00:00,78.09
8/1/2018 16:00:00,77.95
8/2/2018 16:00:00,77.99
8/3/2018 16:00:00,76.43
8/6/2018 16:00:00,77.45
8/7/2018 16:00:00,77.88
8/8/2018 16:00:00,76.85
8/9/2018 16:00:00,76.74
8/10/2018 16:00:00,76.6
8/13/2018 16:00:00,76.86
8/14/2018 16:00:00,77.64
8/15/2018 16:00:00,75.56
8/16/2018 16:00:00,76.54
8/17/2018 16:00:00,77
8/20/2018 16:00:00,77.08
8/21/2018 16:00:00,77.62
8/22/2018 16:00:00,77.09
8/23/2018 16:00:00,73.48
8/24/2018 16:00:00,74.32
8/27/2018 16:00:00,75.63
8/28/2018 16:00:00,75.27
8/29/2018 16:00:00,76.17
8/30/2018 16:00:00,74.9
8/31/2018 16:00:00,75.55
9/4/2018 16:00:00,76.21
9/5/2018 16:00:00,75.71
9/6/2018 16:00:00,74.36
9/7/2018 16:00:00,74.49
9/10/2018 16:00:00,74.75
9/11/2018 16:00:00,75.09
9/12/2018 16:00:00,75.41
9/13/2018 16:00:00,77
9/14/2018 16:00:00,77.69
9/17/2018 16:00:00,77.81
9/18/2018 16:00:00,77.29
9/19/2018 16:00:00,75.3
9/20/2018 16:00:00,75.89
9/21/2018 16:00:00,74.13
9/24/2018 16:00:00,75.07
9/25/2018 16:00:00,76.88
9/26/2018 16:00:00,76.04
9/27/2018 16:00:00,77.79
9/28/2018 16:00:00,78.33
10/1/2018 16:00:00,78.17
10/2/2018 16:00:00,75.39
10/3/2018 16:00:00,75.84
10/4/2018 16:00:00,74.59
10/5/2018 16:00:00,72.91
10/8/2018 16:00:00,72.83
10/9/2018 16:00:00,70.67
10/10/2018 16:00:00,66.61
10/11/2018 16:00:00,64.72
10/12/2018 16:00:00,65.07
10/15/2018 16:00:00,66.63
10/16/2018 16:00:00,68.46
10/17/2018 16:00:00,67.51
10/18/2018 16:00:00,68.25
10/19/2018 16:00:00,69.78
10/22/2018 16:00:00,70.78
10/23/2018 16:00:00,69.16
10/24/2018 16:00:00,65.17
10/25/2018 16:00:00,65.9
10/26/2018 16:00:00,66.55
10/29/2018 16:00:00,64.89
10/30/2018 16:00:00,67.56
10/31/2018 16:00:00,68.05
11/1/2018 16:00:00,69.48
11/2/2018 16:00:00,70.73
11/5/2018 16:00:00,70.46
11/6/2018 16:00:00,71.41
11/7/2018 16:00:00,72.51
11/8/2018 16:00:00,72.04
11/9/2018 16:00:00,69.79
11/12/2018 16:00:00,67.67
11/13/2018 16:00:00,66.83
11/14/2018 16:00:00,65.41
11/15/2018 16:00:00,66.42
11/16/2018 16:00:00,66.56
11/19/2018 16:00:00,64.06
11/20/2018 16:00:00,60.81
11/21/2018 16:00:00,62.36
11/23/2018 13:00:00,62.17
11/26/2018 16:00:00,62.7
11/27/2018 16:00:00,60.61
11/28/2018 16:00:00,61.41
11/29/2018 16:00:00,61.68
11/30/2018 16:00:00,63.56
12/3/2018 16:00:00,67.85
12/4/2018 16:00:00,62.69
12/6/2018 16:00:00,60.89
12/7/2018 16:00:00,60.27
12/10/2018 16:00:00,60.52
12/11/2018 16:00:00,61.07
12/12/2018 16:00:00,61.9
12/13/2018 16:00:00,60.96
12/14/2018 16:00:00,61.26
12/17/2018 16:00:00,59.24
12/18/2018 16:00:00,60.41
12/19/2018 16:00:00,58.66
12/20/2018 16:00:00,59.9
12/21/2018 16:00:00,61.36
12/24/2018 13:00:00,58.6
12/26/2018 16:00:00,62.68
12/27/2018 16:00:00,64.17
12/28/2018 16:00:00,64.87
12/31/2018 16:00:00,65.03
1/2/2019 16:00:00,65.95
1/3/2019 16:00:00,63.64
1/4/2019 16:00:00,66.86
1/7/2019 16:00:00,67.26
1/8/2019 16:00:00,67.87
1/9/2019 16:00:00,69.62
1/10/2019 16:00:00,69.94
1/11/2019 16:00:00,69.09
1/14/2019 16:00:00,69.7
1/15/2019 16:00:00,68.57
1/16/2019 16:00:00,70.03
1/17/2019 16:00:00,71.03
1/18/2019 16:00:00,73.26
1/22/2019 16:00:00,72.97
1/23/2019 16:00:00,72.62
1/24/2019 16:00:00,72.77
1/25/2019 16:00:00,72.65
1/28/2019 16:00:00,71.4
1/29/2019 16:00:00,72.48
1/30/2019 16:00:00,73.78
1/31/2019 16:00:00,74.7
2/1/2019 16:00:00,75.11
2/4/2019 16:00:00,76.74
2/5/2019 16:00:00,76.03
2/6/2019 16:00:00,76.27
2/7/2019 16:00:00,75.02
2/8/2019 16:00:00,76.2
2/11/2019 16:00:00,80.15
2/12/2019 16:00:00,81.48
2/13/2019 16:00:00,82.45
2/14/2019 16:00:00,85.84
2/15/2019 16:00:00,88.16
2/19/2019 16:00:00,84.62
2/20/2019 16:00:00,85.2
2/21/2019 16:00:00,85.94
2/22/2019 16:00:00,87.99
2/25/2019 16:00:00,87.6
2/26/2019 16:00:00,87.41
2/27/2019 16:00:00,87.61
2/28/2019 16:00:00,88.28
3/1/2019 16:00:00,88.98
3/4/2019 16:00:00,87.4
3/5/2019 16:00:00,87.29
3/6/2019 16:00:00,86.11
3/7/2019 16:00:00,86.74
3/8/2019 16:00:00,86.7
3/11/2019 16:00:00,88.65
3/12/2019 16:00:00,89.4
3/13/2019 16:00:00,90.03
3/14/2019 16:00:00,89.04
3/15/2019 16:00:00,90.85
3/18/2019 16:00:00,92.92
3/19/2019 16:00:00,92.92
3/20/2019 16:00:00,92.37
3/21/2019 16:00:00,94.46
3/22/2019 16:00:00,88.73
3/25/2019 16:00:00,88.18
3/26/2019 16:00:00,90.66
3/27/2019 16:00:00,89.66
3/28/2019 16:00:00,90
3/29/2019 16:00:00,90.52
4/1/2019 16:00:00,90.72
4/2/2019 16:00:00,88
4/3/2019 16:00:00,89.09
4/4/2019 16:00:00,89.01
4/5/2019 16:00:00,88.48
4/8/2019 16:00:00,87.56
4/9/2019 16:00:00,85.97
4/10/2019 16:00:00,87.95
4/11/2019 16:00:00,89.3
4/12/2019 16:00:00,88.42
4/15/2019 16:00:00,87.07
4/16/2019 16:00:00,86.93
4/17/2019 16:00:00,88.03
4/18/2019 16:00:00,87.16
